"","game","point","possession","Thrower","Receiver","Turnover?","Thrower error?","Receiver error?","Throw to endzone?","Assist?","Secondary assist?","Huck?","Swing?","Dump?","From sideline?","To sideline?","Distance (m)","Forward distance (m)","Left-to-right distance (m)","pass.start.x","pass.start.y","pass.end.x","pass.end.y","possessionID","Started point on offense?","Scored?","possession.start.x","possession.start.y","Initiator","Passes","Secondary assist","Assist","Goal","Thrower error","Receiver error","Stalled out","line","passes"
"832","Michigan 2025-02-01_13-30",1,2,"Artie Aucoin","Nadav Berkman",0,0,0,"0",0,0,0,1,0,0,0,15.255364,1.0156232,15.221519,0.8101266,0.5823864,0.39873418,0.57315344,"Michigan 2025-02-01_13-30-1-2",0,"0",0.8101266,0.5823864,"Artie Aucoin",3,NA,NA,NA,"Taylor Hanson",NA,NA,"dline","(0,5]"
"833","Michigan 2025-02-01_13-30",1,2,"Nadav Berkman","Taylor Hanson",0,0,0,"0",0,0,0,0,0,0,1,16.688866,11.328127,12.255275,0.39873418,0.57315344,0.067510545,0.47017047,"Michigan 2025-02-01_13-30-1-2",0,"0",0.8101266,0.5823864,"Artie Aucoin",3,NA,NA,NA,"Taylor Hanson",NA,NA,"dline","(0,5]"
"834","Michigan 2025-02-01_13-30",1,2,"Taylor Hanson",NA,1,1,0,"1",0,0,1,0,0,1,0,46.150326,37.421875,-27.00844,0.067510545,0.47017047,0.79746836,0.1299716,"Michigan 2025-02-01_13-30-1-2",0,"0",0.8101266,0.5823864,"Artie Aucoin",3,NA,NA,NA,"Taylor Hanson",NA,NA,"dline","(0,5]"
"835","Michigan 2025-02-01_13-30",2,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,8.864239,2.9687488,-8.352321,0.16455697,0.6832386,0.39029536,0.65625,"Michigan 2025-02-01_13-30-2-1",1,"1",0.16455697,0.6832386,"Carter Hawkins",7,"Caelan McSweeney","Luca Harwood","Griffin Gee",NA,NA,NA,"oline","(5,10]"
"836","Michigan 2025-02-01_13-30",2,1,"Caelan McSweeney","Luca Harwood",0,0,0,"0",0,0,0,0,0,0,1,15.350995,10.859372,10.850211,0.39029536,0.65625,0.09704641,0.55752844,"Michigan 2025-02-01_13-30-2-1",1,"1",0.16455697,0.6832386,"Carter Hawkins",7,"Caelan McSweeney","Luca Harwood","Griffin Gee",NA,NA,NA,"oline","(5,10]"
"837","Michigan 2025-02-01_13-30",2,1,"Luca Harwood","Roan Dunkerley",0,0,0,"0",0,0,0,0,0,1,1,16.125713,16.093752,1.014768,0.09704641,0.55752844,0.06962025,0.4112216,"Michigan 2025-02-01_13-30-2-1",1,"1",0.16455697,0.6832386,"Carter Hawkins",7,"Caelan McSweeney","Luca Harwood","Griffin Gee",NA,NA,NA,"oline","(5,10]"
"838","Michigan 2025-02-01_13-30",2,1,"Roan Dunkerley","Luca Harwood",0,0,0,"0",0,0,0,0,0,1,0,10.197186,4.374999,-9.210971,0.06962025,0.4112216,0.3185654,0.37144887,"Michigan 2025-02-01_13-30-2-1",1,"1",0.16455697,0.6832386,"Carter Hawkins",7,"Caelan McSweeney","Luca Harwood","Griffin Gee",NA,NA,NA,"oline","(5,10]"
"839","Michigan 2025-02-01_13-30",2,1,"Luca Harwood","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,9.762661,7.8125024,5.85443,0.3185654,0.37144887,0.16033755,0.30042613,"Michigan 2025-02-01_13-30-2-1",1,"1",0.16455697,0.6832386,"Carter Hawkins",7,"Caelan McSweeney","Luca Harwood","Griffin Gee",NA,NA,NA,"oline","(5,10]"
"840","Michigan 2025-02-01_13-30",2,1,"Caelan McSweeney","Luca Harwood",0,0,0,"0",0,1,0,1,0,0,1,26.249163,3.0468729,-26.07173,0.16033755,0.30042613,0.8649789,0.27272728,"Michigan 2025-02-01_13-30-2-1",1,"1",0.16455697,0.6832386,"Carter Hawkins",7,"Caelan McSweeney","Luca Harwood","Griffin Gee",NA,NA,NA,"oline","(5,10]"
"841","Michigan 2025-02-01_13-30",2,1,"Luca Harwood","Griffin Gee",0,0,0,"1",1,0,0,0,0,1,0,14.825137,14.765627,1.3270054,0.8649789,0.27272728,0.8291139,0.13849431,"Michigan 2025-02-01_13-30-2-1",1,"1",0.16455697,0.6832386,"Carter Hawkins",7,"Caelan McSweeney","Luca Harwood","Griffin Gee",NA,NA,NA,"oline","(5,10]"
"842","Michigan 2025-02-01_13-30",3,1,"Charlie Leightheiser","Mason Stone",0,0,0,"0",0,0,0,1,0,0,0,12.406514,-3.359376,11.943039,0.82067513,0.2578125,0.4978903,0.28835228,"Michigan 2025-02-01_13-30-3-1",0,"1",0.82067513,0.2578125,"Charlie Leightheiser",3,"Mason Stone","Charlie Leightheiser","Calan Kirkpatrick",NA,NA,NA,"dline","(0,5]"
"843","Michigan 2025-02-01_13-30",3,1,"Mason Stone","Charlie Leightheiser",0,0,0,"0",0,1,0,0,0,0,0,11.406216,3.7499998,10.772152,0.4978903,0.28835228,0.20675105,0.25426137,"Michigan 2025-02-01_13-30-3-1",0,"1",0.82067513,0.2578125,"Charlie Leightheiser",3,"Mason Stone","Charlie Leightheiser","Calan Kirkpatrick",NA,NA,NA,"dline","(0,5]"
"844","Michigan 2025-02-01_13-30",3,1,"Charlie Leightheiser","Calan Kirkpatrick",0,0,0,"1",1,0,0,0,0,0,1,13.547399,13.125001,3.35654,0.20675105,0.25426137,0.116033755,0.13494319,"Michigan 2025-02-01_13-30-3-1",0,"1",0.82067513,0.2578125,"Charlie Leightheiser",3,"Mason Stone","Charlie Leightheiser","Calan Kirkpatrick",NA,NA,NA,"dline","(0,5]"
"845","Michigan 2025-02-01_13-30",4,1,"Charlie Leightheiser","Gavin Abrahamson",0,0,0,"0",0,0,0,1,0,1,0,12.8102665,-0.4687512,12.801687,0.85021096,0.734375,0.5042194,0.7386364,"Michigan 2025-02-01_13-30-4-1",0,"1",0.85021096,0.734375,"Charlie Leightheiser",5,"Nima Lhamo","Nadav Berkman","Gavin Abrahamson",NA,NA,NA,"dline","(0,5]"
"846","Michigan 2025-02-01_13-30",4,1,"Gavin Abrahamson","Wes K-H",0,0,0,"0",0,0,0,0,0,0,0,9.429527,7.265624,-6.010549,0.5042194,0.7386364,0.6666667,0.67258525,"Michigan 2025-02-01_13-30-4-1",0,"1",0.85021096,0.734375,"Charlie Leightheiser",5,"Nima Lhamo","Nadav Berkman","Gavin Abrahamson",NA,NA,NA,"dline","(0,5]"
"847","Michigan 2025-02-01_13-30",4,1,"Wes K-H","Nima Lhamo",0,0,0,"0",0,0,0,0,0,0,0,9.504386,3.9062512,8.664557,0.6666667,0.67258525,0.43248945,0.6370739,"Michigan 2025-02-01_13-30-4-1",0,"1",0.85021096,0.734375,"Charlie Leightheiser",5,"Nima Lhamo","Nadav Berkman","Gavin Abrahamson",NA,NA,NA,"dline","(0,5]"
"848","Michigan 2025-02-01_13-30",4,1,"Nima Lhamo","Nadav Berkman",0,0,0,"0",0,1,0,0,0,0,0,9.310032,0.6249994,9.289029,0.43248945,0.6370739,0.1814346,0.63139206,"Michigan 2025-02-01_13-30-4-1",0,"1",0.85021096,0.734375,"Charlie Leightheiser",5,"Nima Lhamo","Nadav Berkman","Gavin Abrahamson",NA,NA,NA,"dline","(0,5]"
"849","Michigan 2025-02-01_13-30",4,1,"Nadav Berkman","Gavin Abrahamson",0,0,0,"1",1,0,1,0,0,0,0,51.500553,51.250004,-5.0738397,0.1814346,0.63139206,0.3185654,0.16548295,"Michigan 2025-02-01_13-30-4-1",0,"1",0.85021096,0.734375,"Charlie Leightheiser",5,"Nima Lhamo","Nadav Berkman","Gavin Abrahamson",NA,NA,NA,"dline","(0,5]"
"850","Michigan 2025-02-01_13-30",5,1,"Leo Narbonne","Charlie Leightheiser",0,0,0,"0",0,0,0,1,0,0,0,17.972462,4.765626,-17.329115,0.18987341,0.7755682,0.65822786,0.7322443,"Michigan 2025-02-01_13-30-5-1",0,"0",0.18987341,0.7755682,"Leo Narbonne",6,NA,NA,NA,NA,"Tomo Liou",NA,"dline","(5,10]"
"851","Michigan 2025-02-01_13-30",5,1,"Charlie Leightheiser","Taylor Hanson",0,0,0,"0",0,0,0,0,0,0,1,15.7262535,13.515624,-8.040085,0.65822786,0.7322443,0.87552744,0.609375,"Michigan 2025-02-01_13-30-5-1",0,"0",0.18987341,0.7755682,"Leo Narbonne",6,NA,NA,NA,NA,"Tomo Liou",NA,"dline","(5,10]"
"852","Michigan 2025-02-01_13-30",5,1,"Taylor Hanson","Jonathan Coombs",0,0,0,"0",0,0,0,0,0,1,0,13.636579,12.968749,4.2151914,0.87552744,0.609375,0.76160336,0.49147728,"Michigan 2025-02-01_13-30-5-1",0,"0",0.18987341,0.7755682,"Leo Narbonne",6,NA,NA,NA,NA,"Tomo Liou",NA,"dline","(5,10]"
"853","Michigan 2025-02-01_13-30",5,1,"Jonathan Coombs","Leo Narbonne",0,0,0,"0",0,0,0,1,0,0,0,18.120373,-2.9687521,17.875526,0.76160336,0.49147728,0.278481,0.51846594,"Michigan 2025-02-01_13-30-5-1",0,"0",0.18987341,0.7755682,"Leo Narbonne",6,NA,NA,NA,NA,"Tomo Liou",NA,"dline","(5,10]"
"854","Michigan 2025-02-01_13-30",5,1,"Leo Narbonne","Taylor Hanson",0,0,0,"0",0,0,0,0,0,0,1,14.3394165,11.484378,8.586497,0.278481,0.51846594,0.046413504,0.4140625,"Michigan 2025-02-01_13-30-5-1",0,"0",0.18987341,0.7755682,"Leo Narbonne",6,NA,NA,NA,NA,"Tomo Liou",NA,"dline","(5,10]"
"855","Michigan 2025-02-01_13-30",5,1,"Taylor Hanson","Tomo Liou",1,0,1,"1",0,0,0,0,0,1,0,32.97751,29.609373,-14.518988,0.046413504,0.4140625,0.43881857,0.14488636,"Michigan 2025-02-01_13-30-5-1",0,"0",0.18987341,0.7755682,"Leo Narbonne",6,NA,NA,NA,NA,"Tomo Liou",NA,"dline","(5,10]"
"856","Michigan 2025-02-01_13-30",6,1,"Caelan McSweeney","Luca Harwood",0,0,0,"0",0,0,0,1,0,0,0,12.817865,6.015625,-11.318565,0.45147678,0.58735794,0.75738394,0.53267044,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"857","Michigan 2025-02-01_13-30",6,1,"Luca Harwood","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,10.782345,-0.4687512,10.772151,0.75738394,0.53267044,0.46624473,0.5369318,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"858","Michigan 2025-02-01_13-30",6,1,"Caelan McSweeney","Luca Harwood",0,0,0,"0",0,0,0,0,0,0,0,14.123791,8.124999,-11.552742,0.46624473,0.5369318,0.778481,0.4630682,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"859","Michigan 2025-02-01_13-30",6,1,"Luca Harwood","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,5.285757,4.374999,2.966245,0.778481,0.4630682,0.6983122,0.42329547,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"860","Michigan 2025-02-01_13-30",6,1,"Caelan McSweeney","Roan Dunkerley",0,0,0,"0",0,0,0,0,0,0,1,19.50572,17.109375,-9.36709,0.6983122,0.42329547,0.9514768,0.2677557,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"861","Michigan 2025-02-01_13-30",6,1,"Roan Dunkerley","Luca Harwood",0,0,0,"0",0,0,0,0,1,1,0,11.652411,-3.593748,11.084389,0.9514768,0.2677557,0.65189874,0.30042613,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"862","Michigan 2025-02-01_13-30",6,1,"Luca Harwood","Roan Dunkerley",0,0,0,"0",0,0,0,0,0,0,1,12.399917,8.124999,-9.367087,0.65189874,0.30042613,0.9050633,0.2265625,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"863","Michigan 2025-02-01_13-30",6,1,"Roan Dunkerley","Luca Harwood",0,0,0,"0",0,0,0,1,0,1,0,13.404797,-4.218751,12.723628,0.9050633,0.2265625,0.5611814,0.26491478,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"864","Michigan 2025-02-01_13-30",6,1,"Luca Harwood","Caelan McSweeney",0,0,0,"0",0,1,0,1,0,0,0,12.818061,3.203126,12.411392,0.5611814,0.26491478,0.22573839,0.23579545,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"865","Michigan 2025-02-01_13-30",6,1,"Caelan McSweeney","Gavin Abrahamson",0,0,0,"1",1,0,0,0,0,0,0,12.306785,6.4843745,-10.459915,0.22573839,0.23579545,0.5084388,0.1768466,"Michigan 2025-02-01_13-30-6-1",1,"1",0.45147678,0.58735794,"Caelan McSweeney",10,"Luca Harwood","Caelan McSweeney","Gavin Abrahamson",NA,NA,NA,"oline","(5,10]"
"866","Michigan 2025-02-01_13-30",8,1,"Nadav Berkman","Artie Aucoin",0,0,0,"0",0,0,0,1,0,0,0,15.668869,7.8125024,13.582277,0.54219407,0.72514206,0.17510548,0.6541193,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"867","Michigan 2025-02-01_13-30",8,1,"Artie Aucoin","Carter Hawkins",0,0,0,"0",0,0,0,0,0,0,0,11.666608,7.8125024,-8.664557,0.17510548,0.6541193,0.4092827,0.58309656,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"868","Michigan 2025-02-01_13-30",8,1,"Carter Hawkins","Griffin Gee",0,0,0,"0",0,0,0,0,0,0,0,6.295218,4.999995,-3.8248944,0.4092827,0.58309656,0.51265824,0.53764206,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"869","Michigan 2025-02-01_13-30",8,1,"Griffin Gee","Nadav Berkman",0,0,0,"0",0,0,0,0,0,0,0,9.526489,5.781253,7.5717306,0.51265824,0.53764206,0.30801687,0.48508522,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"870","Michigan 2025-02-01_13-30",8,1,"Nadav Berkman","Mason Stone",0,0,0,"0",0,0,0,0,0,0,1,10.709746,8.28125,6.7911386,0.30801687,0.48508522,0.12447257,0.40980113,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"871","Michigan 2025-02-01_13-30",8,1,"Mason Stone","Nadav Berkman",0,0,0,"0",0,0,0,1,0,1,0,11.464972,1.2499988,-11.3966255,0.12447257,0.40980113,0.43248945,0.3984375,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"872","Michigan 2025-02-01_13-30",8,1,"Nadav Berkman","Carter Hawkins",0,0,0,"0",0,0,0,0,1,0,0,11.032248,-4.1406236,-10.225739,0.43248945,0.3984375,0.70886075,0.43607953,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"873","Michigan 2025-02-01_13-30",8,1,"Carter Hawkins","Ethan Lieman",0,0,0,"0",0,0,0,1,0,0,0,16.556196,-4.5312505,15.92405,0.70886075,0.43607953,0.278481,0.47727272,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"874","Michigan 2025-02-01_13-30",8,1,"Ethan Lieman","Griffin Gee",0,0,0,"0",0,0,0,0,0,0,0,11.024517,5.9374976,-9.289031,0.278481,0.47727272,0.5295359,0.42329547,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"875","Michigan 2025-02-01_13-30",8,1,"Griffin Gee","Carter Hawkins",0,0,0,"0",0,1,0,0,1,0,0,9.168114,-2.4999976,8.820676,0.5295359,0.42329547,0.29113925,0.44602272,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"876","Michigan 2025-02-01_13-30",8,1,"Carter Hawkins","Ethan Lieman",0,0,0,"1",1,0,0,0,0,0,0,32.272575,32.1875,2.3417726,0.29113925,0.44602272,0.2278481,0.1534091,"Michigan 2025-02-01_13-30-8-1",1,"1",0.54219407,0.72514206,"Nadav Berkman",11,"Griffin Gee","Carter Hawkins","Ethan Lieman",NA,NA,NA,"oline","(10,15]"
"877","Michigan 2025-02-01_13-30",10,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,11.1609745,11.015627,-1.795358,0.4957806,0.625,0.5443038,0.52485794,"Michigan 2025-02-01_13-30-10-1",1,"1",0.4957806,0.625,"Carter Hawkins",3,"Caelan McSweeney","Luca Harwood","Roan Dunkerley",NA,NA,NA,"oline","(0,5]"
"878","Michigan 2025-02-01_13-30",10,1,"Caelan McSweeney","Luca Harwood",0,0,0,"0",0,1,0,0,0,0,0,12.67127,6.7968726,-10.694093,0.5443038,0.52485794,0.8333333,0.4630682,"Michigan 2025-02-01_13-30-10-1",1,"1",0.4957806,0.625,"Carter Hawkins",3,"Caelan McSweeney","Luca Harwood","Roan Dunkerley",NA,NA,NA,"oline","(0,5]"
"879","Michigan 2025-02-01_13-30",10,1,"Luca Harwood","Roan Dunkerley",0,0,0,"1",1,0,1,0,0,0,0,37.842873,32.968754,18.578056,0.8333333,0.4630682,0.33122364,0.16335227,"Michigan 2025-02-01_13-30-10-1",1,"1",0.4957806,0.625,"Carter Hawkins",3,"Caelan McSweeney","Luca Harwood","Roan Dunkerley",NA,NA,NA,"oline","(0,5]"
"880","Michigan 2025-02-01_13-30",11,1,"Toby Paperno","Artie Aucoin",0,0,0,"0",0,0,0,0,0,0,0,11.35094,8.59375,-7.4156113,0.5316456,0.640625,0.7320675,0.5625,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"881","Michigan 2025-02-01_13-30",11,1,"Artie Aucoin","Ethan Lieman",0,0,0,"0",0,0,0,0,0,0,0,10.960038,10.937499,0.70253223,0.7320675,0.5625,0.71308017,0.4630682,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"882","Michigan 2025-02-01_13-30",11,1,"Ethan Lieman","Jonathan Coombs",0,0,0,"0",0,0,0,0,0,0,0,11.406518,11.406251,0.07805914,0.71308017,0.4630682,0.71097046,0.359375,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"883","Michigan 2025-02-01_13-30",11,1,"Jonathan Coombs","Ethan Lieman",0,0,0,"0",0,0,0,0,0,0,1,5.232291,-0.15625149,-5.2299576,0.71097046,0.359375,0.8523207,0.36079547,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"884","Michigan 2025-02-01_13-30",11,1,"Ethan Lieman","Artie Aucoin",0,0,0,"0",0,0,0,1,0,1,0,17.453407,-5.546874,16.548523,0.8523207,0.36079547,0.4050633,0.4112216,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"885","Michigan 2025-02-01_13-30",11,1,"Artie Aucoin","Toby Paperno",0,0,0,"0",0,0,0,1,0,0,0,14.214087,6.6406245,-12.567512,0.4050633,0.4112216,0.74472576,0.35085228,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"886","Michigan 2025-02-01_13-30",11,1,"Toby Paperno","Leo Narbonne",0,0,0,"0",0,0,0,0,0,0,1,8.943446,8.046875,-3.9029524,0.74472576,0.35085228,0.85021096,0.27769887,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"887","Michigan 2025-02-01_13-30",11,1,"Leo Narbonne",NA,0,0,0,"0",0,0,0,0,1,1,1,16.510891,-15.552929,-5.5421944,0.85021096,0.27769887,1,0.41908914,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"888","Michigan 2025-02-01_13-30",11,1,NA,"Leo Narbonne",0,0,0,"0",0,1,0,0,0,1,1,20.633394,20.318556,3.590718,1,0.41908914,0.90295357,0.234375,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"889","Michigan 2025-02-01_13-30",11,1,"Leo Narbonne","Artie Aucoin",0,0,0,"1",1,0,0,0,0,1,0,14.085311,13.046875,5.308017,0.90295357,0.234375,0.75949365,0.11576705,"Michigan 2025-02-01_13-30-11-1",0,"1",0.5316456,0.640625,"Toby Paperno",10,NA,"Leo Narbonne","Artie Aucoin",NA,NA,NA,"dline","(5,10]"
"890","Michigan 2025-02-01_13-30",12,1,"Carter Hawkins","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,13.293135,13.124994,2.1075957,0.51476794,0.72372156,0.4578059,0.60440344,"Michigan 2025-02-01_13-30-12-1",1,"1",0.51476794,0.72372156,"Carter Hawkins",5,"Caelan McSweeney","Ethan Lieman","Luca Harwood",NA,NA,NA,"oline","(0,5]"
"891","Michigan 2025-02-01_13-30",12,1,"Caelan McSweeney","Griffin Gee",0,0,0,"0",0,0,0,0,0,0,0,11.766377,5.2343774,-10.537975,0.4578059,0.60440344,0.74261606,0.5568182,"Michigan 2025-02-01_13-30-12-1",1,"1",0.51476794,0.72372156,"Carter Hawkins",5,"Caelan McSweeney","Ethan Lieman","Luca Harwood",NA,NA,NA,"oline","(0,5]"
"892","Michigan 2025-02-01_13-30",12,1,"Griffin Gee","Caelan McSweeney",0,0,0,"0",0,0,0,0,0,0,0,9.850636,0.5468786,9.8354435,0.74261606,0.5568182,0.47679326,0.55184656,"Michigan 2025-02-01_13-30-12-1",1,"1",0.51476794,0.72372156,"Carter Hawkins",5,"Caelan McSweeney","Ethan Lieman","Luca Harwood",NA,NA,NA,"oline","(0,5]"
"893","Michigan 2025-02-01_13-30",12,1,"Caelan McSweeney","Ethan Lieman",0,0,0,"0",0,1,0,0,0,0,0,30.192696,30.156246,-1.4831225,0.47679326,0.55184656,0.51687765,0.27769887,"Michigan 2025-02-01_13-30-12-1",1,"1",0.51476794,0.72372156,"Carter Hawkins",5,"Caelan McSweeney","Ethan Lieman","Luca Harwood",NA,NA,NA,"oline","(0,5]"
"894","Michigan 2025-02-01_13-30",12,1,"Ethan Lieman","Luca Harwood",0,0,0,"1",1,0,0,0,0,0,1,19.132593,14.218751,-12.801687,0.51687765,0.27769887,0.8628692,0.1484375,"Michigan 2025-02-01_13-30-12-1",1,"1",0.51476794,0.72372156,"Carter Hawkins",5,"Caelan McSweeney","Ethan Lieman","Luca Harwood",NA,NA,NA,"oline","(0,5]"
"895","Michigan 2025-02-01_13-30",13,1,"Artie Aucoin","Nadav Berkman",0,0,0,"0",0,0,0,1,0,1,0,19.428804,7.9687505,-17.71941,0.12025317,0.4424716,0.59915614,0.3700284,"Michigan 2025-02-01_13-30-13-1",0,"1",0.12025317,0.4424716,"Artie Aucoin",5,"Calan Kirkpatrick","Taylor Hanson",NA,NA,NA,NA,"dline","(0,5]"
"896","Michigan 2025-02-01_13-30",13,1,NA,"Calan Kirkpatrick",0,0,0,"0",0,0,1,0,1,1,1,69.208405,-59.68992,35.027378,1,0.22819768,0.05331412,0.7708333,"Michigan 2025-02-01_13-30-13-1",0,"1",0.12025317,0.4424716,"Artie Aucoin",5,"Calan Kirkpatrick","Taylor Hanson",NA,NA,NA,NA,"dline","(0,5]"
"897","Michigan 2025-02-01_13-30",13,1,"Nadav Berkman",NA,0,0,0,"0",0,0,0,0,0,0,1,21.52599,15.60138,-14.831223,0.59915614,0.3700284,1,0.22819768,"Michigan 2025-02-01_13-30-13-1",0,"1",0.12025317,0.4424716,"Artie Aucoin",5,"Calan Kirkpatrick","Taylor Hanson",NA,NA,NA,NA,"dline","(0,5]"
"898","Michigan 2025-02-01_13-30",13,1,"Calan Kirkpatrick","Taylor Hanson",0,0,0,"0",0,1,0,0,0,1,1,14.207378,14.069768,1.9726224,0.05331412,0.7708333,0,0.64292634,"Michigan 2025-02-01_13-30-13-1",0,"1",0.12025317,0.4424716,"Artie Aucoin",5,"Calan Kirkpatrick","Taylor Hanson",NA,NA,NA,NA,"dline","(0,5]"
"899","Michigan 2025-02-01_13-30",13,1,"Taylor Hanson",NA,0,0,0,"1",1,0,1,0,0,1,0,73.73961,69.17635,-25.537462,0,0.64292634,0.6902017,0.014050388,"Michigan 2025-02-01_13-30-13-1",0,"1",0.12025317,0.4424716,"Artie Aucoin",5,"Calan Kirkpatrick","Taylor Hanson",NA,NA,NA,NA,"dline","(0,5]"
